cover,pages,publish_year,rating,rating_count,rating_5,rating_4,rating_3,rating_2,rating_1,rated_high
Hardcover,16,2001,4.35,331,181,96,45,6,3,1
Paperback,40,1991,4.13,331,140,116,57,14,4,1
Paperback,512,2000,4.08,331,129,122,65,9,6,1
Paperback,194,1981,4.01,331,115,120,82,11,3,1
Kindle Edition,32,2013,4.3,330,171,101,45,12,1,1
Paperback,32,2002,4.13,330,153,87,75,11,4,1
Hardcover,112,2002,3.7800000000000002,330,84,123,95,22,6,0
Board Book,32,2002,3.82,329,90,122,90,23,4,0
Hardcover,48,2001,3.88,329,117,91,91,24,6,0
Hardcover,32,2010,3.91,328,97,128,84,16,3,0
Hardcover,32,2010,4.319999999999999,328,171,101,47,8,1,1
Paperback,176,2010,3.84,328,98,113,90,19,8,0
Hardcover,64,2007,4.01,328,105,140,65,16,2,1
Hardcover,61,2005,4.37,328,186,95,31,14,2,1
Hardcover,40,2003,4.31,328,162,116,42,7,1,1
Paperback,176,2003,3.9099999999999997,328,93,134,83,16,2,0
Hardcover,32,2007,3.93,327,105,114,88,19,1,0
Paperback,34,1977,4.2,327,165,84,59,18,1,1
Paperback,32,1992,4.48,327,210,75,33,8,1,1
Hardcover,32,2014,3.59,326,64,115,107,28,12,0
Paperback,32,2006,4.06,326,134,98,77,14,3,1
Paperback,32,1998,4.17,326,157,84,71,12,2,1
Hardcover,32,2018,4.22,325,127,147,47,4,0,1
Hardcover,32,2007,3.9,325,83,143,85,12,2,0
Hardcover,40,2017,3.57,324,37,131,136,19,1,0
Hardcover,48,1991,4.31,324,169,97,50,6,2,1
Paperback,32,1997,3.8,324,78,124,106,11,5,0
Hardcover,40,2018,3.74,323,65,128,115,11,4,0
Hardcover,32,2012,4.18,322,129,130,56,5,2,1
Paperback,32,1994,3.94,322,113,101,89,14,5,0
Paperback,32,1997,4.17,322,144,111,50,12,5,1
Hardcover,26,2007,3.7600000000000002,321,89,90,120,19,3,0
Paperback,32,1997,4.56,321,224,66,21,7,3,1
Paperback,32,2001,4.24,320,157,94,59,9,1,1
Paperback,32,2017,4.05,319,98,150,61,10,0,1
Paperback,40,1996,4.37,319,183,82,43,10,1,1
Paperback,32,2003,4.34,319,168,105,35,10,1,1
Paperback,24,1998,4.1899999999999995,318,139,112,60,4,3,1
Paperback,128,2006,3.77,318,95,98,97,13,15,0
Hardcover,82,1988,4.21,317,149,105,50,6,7,1
Paperback,40,2008,4.1,316,111,129,72,4,0,1
Hardcover,32,2006,3.9299999999999997,315,118,85,90,15,7,0
Paperback,32,1989,4.41,315,186,85,34,8,2,1
Hardcover,32,2016,3.78,314,58,141,105,9,1,0
Hardcover,30,1996,4.05,314,117,116,62,17,2,1
Hardcover,48,2013,4.54,314,221,58,22,9,4,1
Hardcover,32,1998,3.69,314,78,106,93,29,8,0
Hardcover,48,2018,4.1899999999999995,313,113,153,42,3,2,1
Hardcover,32,2005,3.98,313,126,90,70,20,7,0
Paperback,40,2003,3.9899999999999998,313,107,117,71,15,3,0
Paperback,32,2003,3.73,313,83,99,97,31,3,0
Paperback,32,2015,3.76,312,67,127,100,12,6,0
Hardcover,48,2011,4.01,312,99,125,80,7,1,1
Hardcover,32,2011,3.8099999999999996,312,94,97,92,27,2,0
Board Book,26,2007,3.73,311,61,128,101,20,1,0
Hardcover,24,1999,4.109999999999999,309,147,78,59,20,5,1
Paperback,32,2002,3.8499999999999996,308,89,114,81,17,7,0
Paperback,32,1996,3.9499999999999997,308,111,96,80,18,3,0
Paperback,32,1988,4.08,308,115,119,61,9,4,1
Paperback,128,2009,3.46,308,51,98,110,39,10,0
Paperback,40,2004,4.119999999999999,308,129,103,60,15,1,1
Hardcover,48,2019,4.359999999999999,307,150,117,39,1,0,1
Paperback,32,1995,4.05,307,124,89,80,12,2,1
Hardcover,45,1955,3.82,307,91,101,88,22,5,0
Paperback,32,2002,4.21,306,142,103,46,12,3,1
Hardcover,32,2001,3.8899999999999997,306,86,117,87,16,0,0
Hardcover,40,2003,4.1499999999999995,306,127,109,58,12,0,1
Hardcover,36,2013,3.7,305,47,132,114,12,0,0
Paperback,32,2002,4.04,305,113,109,68,11,4,1
Hardcover,32,2000,3.71,305,76,102,97,24,6,0
Hardcover,40,2000,3.4499999999999997,305,66,66,123,39,11,0
Hardcover,32,2018,3.8499999999999996,304,70,134,86,13,1,0
Hardcover,40,2013,4.05,304,96,135,66,6,1,1
Hardcover,32,2006,3.82,304,104,84,83,23,10,0
Hardcover,32,2003,4.119999999999999,304,135,87,67,14,1,1
Paperback,32,1988,3.8499999999999996,304,87,114,78,20,5,0
Paperback,32,2007,3.9699999999999998,303,103,103,83,13,1,0
Board Book,22,2001,4.109999999999999,303,129,95,65,12,2,1
Paperback,80,1995,3.7,303,76,93,109,18,7,0
Paperback,32,1989,4.44,303,181,82,34,3,3,1
Hardcover,48,2002,3.96,303,120,85,72,19,7,0
Hardcover,40,2017,3.63,302,45,125,109,22,1,0
Hardcover,64,2013,4.54,301,199,77,17,6,2,1
Hardcover,32,1986,4.33,301,156,97,39,9,0,1
Paperback,40,2017,3.6,300,46,110,125,16,3,0
Hardcover,324,2006,3.62,300,84,74,97,34,11,0
Paperback,40,2000,4.03,299,103,117,65,13,1,1
Hardcover,128,2011,3.5,298,69,81,95,37,16,0
Paperback,64,2005,3.9,298,127,64,69,25,13,0
Hardcover,24,2014,3.57,297,65,91,101,29,11,0
Hardcover,48,2003,4.24,297,142,100,44,6,5,1
Paperback,24,2011,4.29,297,152,95,38,9,3,1
Hardcover,32,2011,3.6,296,50,115,101,24,6,0
Hardcover,40,2015,3.82,295,62,132,86,15,0,0
Hardcover,32,2014,3.61,295,57,101,103,33,1,0
Hardcover,48,2010,4,295,121,82,68,19,5,0
Hardcover,32,2014,4.26,294,132,116,38,7,1,1
Hardcover,208,2011,4.1499999999999995,294,131,98,44,20,1,1
Paperback,32,1997,4.03,294,100,123,56,11,4,1
Paperback,32,1995,4.119999999999999,294,136,73,70,14,1,1
Hardcover,32,2018,4.46,293,180,77,29,6,1,1
Paperback,32,2002,3.68,293,73,92,95,27,6,0
Hardcover,32,2003,3.8099999999999996,293,72,107,101,12,1,0
Hardcover,40,2016,4.1,292,96,139,48,9,0,1
Hardcover,32,2012,3.89,292,68,134,80,9,1,0
Paperback,32,1977,4.13,292,116,111,54,9,2,1
Paperback,128,1994,4.109999999999999,291,121,103,48,15,4,1
Hardcover,32,2014,3.67,290,52,114,101,22,1,0
Paperback,80,1989,4.37,290,164,82,35,6,3,1
Paperback,160,2004,3.82,290,82,102,83,19,4,0
Hardcover,32,2018,3.8,289,62,120,95,12,0,0
Hardcover,32,2007,4.04,289,93,127,57,12,0,1
Paperback,36,2001,3.59,289,67,77,108,33,4,0
Paperback,32,1999,3.64,289,80,77,88,37,7,0
Hardcover,48,2000,4.03,289,92,127,59,9,2,1
Hardcover,32,2018,4.22,288,126,112,38,10,2,1
Hardcover,32,2016,3.43,288,35,84,141,26,2,0
Hardcover,32,2014,3.51,288,44,93,119,31,1,0
Board Book,20,2010,3.54,288,69,73,103,31,12,0
Paperback,32,2000,4.14,287,132,80,63,7,5,1
Paperback,128,2015,3.92,287,92,106,66,19,4,0
Paperback,32,1984,4.05,287,118,83,72,9,5,1
Hardcover,32,2015,4.02,286,110,95,63,14,4,1
Hardcover,48,2013,3.9699999999999998,286,79,135,58,13,1,0
Hardcover,32,2009,3.9099999999999997,286,83,114,73,13,3,0
Paperback,40,2004,4.25,286,137,89,54,6,0,1
Hardcover,32,1997,4.09,286,129,83,52,16,6,1
Paperback,40,1989,4.04,285,104,106,60,12,3,1
Hardcover,32,2013,3.73,284,51,126,90,14,3,0
Hardcover,32,2007,4.02,284,117,81,64,19,3,1
Paperback,32,2005,3.8299999999999996,284,79,100,86,17,2,0
Paperback,32,1998,4.01,284,93,114,63,14,0,1
Hardcover,32,1996,3.8499999999999996,284,75,111,83,11,4,0
Hardcover,32,2010,3.68,284,44,120,105,14,1,0
Hardcover,32,2013,3.6,283,58,91,104,24,6,0
Paperback,40,1993,4.17,283,123,101,48,7,4,1
Paperback,120,2014,3.9299999999999997,283,86,104,82,10,1,0
Hardcover,32,2009,4.14,281,111,106,55,9,0,1
Paperback,32,2002,4.26,281,134,92,48,7,0,1
Hardcover,32,2010,3.56,280,64,68,114,29,5,0
Hardcover,48,2008,4.18,280,128,87,53,10,2,1
Hardcover,48,2017,4.39,279,142,106,28,3,0,1
Hardcover,32,2015,3.47,278,36,92,121,24,5,0
Hardcover,80,2006,4.13,278,136,71,46,22,3,1
Hardcover,26,2003,4.5,278,178,69,23,8,0,1
Hardcover,32,2003,4.1,278,128,81,48,11,10,1
Paperback,32,2003,3.72,278,61,103,91,20,3,0
Hardcover,112,2010,3.8899999999999997,277,108,74,62,22,11,0
Paperback,96,1995,4.119999999999999,276,112,96,60,5,3,1
Hardcover,40,2017,3.59,273,36,122,88,22,5,0
Hardcover,20,2010,4,273,104,91,62,7,9,0
Paperback,32,1997,4.109999999999999,273,113,93,52,14,1,1
Paperback,110,2011,4,273,107,87,56,18,5,0
Hardcover,48,2009,4.02,273,85,121,58,5,4,1
Paperback,32,1990,3.71,273,73,95,68,27,10,0
Hardcover,40,2014,3.8499999999999996,272,73,101,83,14,1,0
Paperback,28,2010,3.32,272,33,70,128,34,7,0
Paperback,32,1999,4.18,272,132,81,43,9,7,1
Hardcover,48,2018,4.2,271,109,117,39,2,4,1
Board Book,24,2007,3.9699999999999998,271,91,99,65,15,1,0
Hardcover,32,2000,3.68,271,61,91,94,22,3,0
Paperback,32,1973,4.25,271,134,85,41,7,4,1
Hardcover,40,2012,3.73,271,63,99,82,26,1,0
Hardcover,184,1991,3.69,271,60,101,83,19,8,0
Hardcover,30,2011,4.04,270,84,120,58,8,0,1
Paperback,32,2006,4.04,270,104,88,66,8,4,1
Paperback,48,1985,4.2,270,122,89,50,9,0,1
Hardcover,30,1997,4.21,270,119,99,43,8,1,1
Hardcover,32,2005,4.06,269,94,111,53,8,3,1
Hardcover,40,2004,4.26,269,118,113,31,5,2,1
Paperback,40,2001,4.03,269,108,86,54,18,3,1
Paperback,32,1998,4.14,268,114,95,45,10,4,1
Paperback,32,1993,4.17,268,120,88,48,10,2,1
Hardcover,40,2018,4.2700000000000005,267,115,112,37,2,1,1
Hardcover,32,2017,3.4699999999999998,267,33,96,104,31,3,0
Hardcover,48,2004,4.09,267,101,99,57,10,0,1
Hardcover,32,2014,3.52,266,25,112,109,17,3,0
Hardcover,32,2012,3.54,266,50,69,123,22,2,0
Paperback,36,2000,3.92,266,106,76,51,23,10,0
Paperback,40,2000,3.8499999999999996,266,84,87,69,22,4,0
Paperback,32,2007,3.9299999999999997,265,90,86,71,17,1,0
Hardcover,32,2004,4.119999999999999,265,102,108,44,8,3,1
Paperback,48,2003,3.9099999999999997,265,75,104,76,8,2,0
Paperback,40,1986,4.18,265,120,86,50,6,3,1
Paperback,32,1986,3.9099999999999997,265,80,102,67,11,5,0
Paperback,32,2002,4.05,264,95,108,49,3,9,1
Hardcover,48,2015,3.67,264,80,63,87,23,11,0
Paperback,48,1998,4.09,264,108,89,54,8,5,1
Board Book,10,2008,3.9699999999999998,263,81,106,64,11,1,0
Hardcover,24,2013,3.67,262,61,83,93,21,4,0
Hardcover,32,2006,4.08,262,103,89,58,11,1,1
Paperback,32,1994,3.9099999999999997,262,97,72,69,20,4,0
Paperback,32,1992,4.3,262,142,72,36,9,3,1
Paperback,32,1990,3.9499999999999997,262,91,85,70,13,3,0
Hardcover,32,1981,3.69,262,51,95,103,10,3,0
Paperback,144,1999,3.84,262,79,87,80,8,8,0
Hardcover,49,1994,4.18,261,122,81,45,10,3,1
Paperback,128,2014,3.65,260,62,75,95,26,2,0
Paperback,40,1998,3.94,260,101,80,50,21,8,0
Paperback,32,2003,4.359999999999999,259,143,80,27,3,6,1
Hardcover,32,2006,3.74,258,71,79,79,28,1,0
Paperback,32,1995,4.28,258,138,70,38,9,3,1
Hardcover,32,2014,3.15,257,23,62,112,51,9,0
Hardcover,47,2009,4.09,257,97,101,46,10,3,1
Hardcover,32,2015,3.61,256,44,98,88,21,5,0
Hardcover,64,2009,3.98,256,85,102,52,14,3,0
Paperback,48,2007,4.3,256,151,59,29,7,10,1
Paperback,32,1992,4.109999999999999,256,113,77,53,8,5,1
Hardcover,32,2017,4.06,255,82,111,58,4,0,1
Hardcover,32,2012,3.79,254,55,108,77,10,4,0
Hardcover,32,2006,4.1,254,105,80,59,9,1,1
Hardcover,40,2005,3.7,254,77,76,61,29,11,0
Paperback,32,2004,4.07,254,91,104,48,8,3,1
Hardcover,64,2001,3.74,254,67,87,74,18,8,0
Hardcover,36,2010,3.65,254,66,81,67,31,9,0
Hardcover,32,2016,4,253,81,107,53,9,3,0
Hardcover,32,2011,4.2,252,122,72,46,10,2,1
Paperback,220,2003,4.109999999999999,252,106,87,43,13,3,1
Paperback,160,1993,3.8,252,75,76,84,10,7,0
Hardcover,48,2015,4.25,251,122,77,45,7,0,1
Board Book,24,2004,3.69,251,52,94,85,16,4,0
Hardcover,32,2002,4.24,251,119,82,41,9,0,1
Paperback,32,2007,4.18,251,124,69,42,10,6,1
Hardcover,26,2009,4.109999999999999,250,88,110,45,6,1,1
Paperback,32,1992,4.05,250,107,73,50,15,5,1
Paperback,272,2012,4.1,250,104,85,46,12,3,1
Hardcover,32,2014,3.9299999999999997,249,66,111,64,5,3,0
Paperback,32,2010,3.98,249,90,75,75,6,3,0
Hardcover,32,2004,3.8499999999999996,249,86,70,69,17,7,0
Board Book,10,2008,3.82,248,72,91,61,16,8,0
Paperback,32,2005,4.29,248,126,81,31,6,4,1
Hardcover,40,2004,3.65,248,42,96,94,14,2,0
Hardcover,32,2002,4.18,247,109,85,45,5,3,1
Paperback,32,1993,3.64,247,54,86,75,29,3,0
Paperback,64,1986,3.7600000000000002,247,60,93,72,19,3,0
Paperback,32,1996,4.3,246,128,73,37,6,2,1
Paperback,112,1988,3.79,246,67,85,78,8,8,0
Paperback,32,1987,3.96,246,81,87,67,9,2,0
Hardcover,32,2014,3.2,245,26,53,117,43,6,0
Hardcover,32,2004,3.42,244,31,65,127,17,4,0
Paperback,152,2009,3.77,244,60,94,68,19,3,0
Hardcover,32,2009,4.26,243,110,93,35,4,1,1
Hardcover,32,2003,4.119999999999999,243,105,75,52,10,1,1
Board Book,12,2003,3.8,243,70,77,75,19,2,0
Hardcover,40,2011,3.46,241,28,78,114,20,1,0
Hardcover,32,2001,4.13,241,101,79,53,7,1,1
Paperback,32,2001,3.84,241,78,69,75,16,3,0
Hardcover,32,2000,4.25,240,107,96,29,6,2,1
Hardcover,32,2013,3.98,239,73,98,59,8,1,0
Hardcover,40,2012,3.79,239,53,102,68,12,4,0
Hardcover,64,1978,4.35,239,133,66,34,3,3,1
Hardcover,48,2012,3.67,239,82,47,73,23,14,0
Hardcover,32,2017,3.62,238,37,87,101,12,1,0
Hardcover,40,2013,4.14,238,94,92,46,3,3,1
Hardcover,32,2013,3.82,238,50,106,73,8,1,0
Paperback,32,1994,4.07,238,91,85,52,8,2,1
Paperback,32,2004,4.08,237,89,93,44,7,4,1
Hardcover,48,2007,4.06,235,101,67,50,13,4,1
Paperback,32,2003,3.92,235,86,66,64,17,2,0
Paperback,32,2005,3.9,235,80,80,53,15,7,0
Paperback,37,1960,4.1899999999999995,235,107,81,36,7,4,1
Hardcover,32,1987,3.9099999999999997,234,62,100,63,7,2,0
Paperback,32,1978,3.8,234,70,75,66,19,4,0
Paperback,32,1972,4.41,233,142,48,40,3,0,1
Paperback,96,2013,3.9299999999999997,233,86,68,61,12,6,0
Hardcover,32,2010,4.1,233,97,80,44,7,5,1
Paperback,126,1960,3.8499999999999996,233,85,64,56,19,9,0
Hardcover,40,2015,3.57,232,52,75,68,27,10,0
Hardcover,40,2014,4.1,232,72,119,35,5,1,1
Paperback,24,2010,3.94,232,79,85,49,14,5,0
Board Book,18,2010,3.63,232,63,62,75,22,10,0
Paperback,32,1988,4.06,232,105,57,53,13,4,1
Paperback,36,1980,4.22,232,108,75,41,8,0,1
Hardcover,48,2003,4.05,232,75,103,47,5,2,1
Hardcover,32,2019,3.4499999999999997,231,31,73,97,28,2,0
Hardcover,26,2004,4.23,231,108,76,41,5,1,1
Hardcover,48,2003,3.8499999999999996,231,82,72,48,19,10,0
Paperback,48,2011,4.09,231,87,92,39,11,2,1
Hardcover,48,2010,4.06,231,75,104,44,7,1,1
Board Book,24,2005,4.03,231,85,75,63,8,0,1
Paperback,32,1985,4.01,231,85,79,54,11,2,1
Hardcover,48,2016,3.57,230,32,93,81,22,2,0
Paperback,40,2002,4.01,230,76,103,35,9,7,1
Hardcover,40,2000,4.24,230,110,78,32,8,2,1
Paperback,32,1996,3.72,230,66,67,70,21,6,0
Paperback,32,1992,3.9899999999999998,230,99,59,51,13,8,0
Hardcover,48,2000,4.1,230,83,92,49,6,0,1
Paperback,32,1997,4.24,230,111,78,30,8,3,1
Hardcover,32,2018,3.8299999999999996,229,61,83,72,10,3,0
Hardcover,32,2006,3.6,229,54,62,83,27,3,0
Board Book,30,2005,3.86,229,57,96,65,10,1,0
Board Book,26,2003,3.79,229,62,79,68,17,3,0
Hardcover,32,1992,4.29,229,109,84,31,4,1,1
Hardcover,32,1973,4.2,229,105,70,48,6,0,1
Hardcover,36,2000,4.13,229,99,73,47,8,2,1
Paperback,32,2001,4,228,93,62,57,12,4,0
Paperback,36,1998,4.04,228,88,76,51,12,1,1
Hardcover,32,1994,4.35,228,130,61,26,9,2,1
Hardcover,22,1954,3.9699999999999998,227,81,75,57,12,2,0
Paperback,32,1989,4.08,226,105,62,39,11,9,1
Hardcover,48,2005,4.01,226,75,95,45,6,5,1
Hardcover,48,1998,4.06,226,82,91,41,9,3,1
Hardcover,40,2017,4.17,225,76,115,30,4,0,1
Paperback,32,2002,4.07,225,86,76,56,7,0,1
Paperback,40,2001,4.09,225,94,75,45,5,6,1
Hardcover,32,2017,3.64,224,34,93,81,14,2,0
Hardcover,32,2013,3.63,224,39,83,86,13,3,0
Paperback,24,2002,4.01,224,82,74,58,8,2,1
Paperback,48,1995,3.8899999999999997,224,74,73,60,12,5,0
Paperback,32,1994,3.86,224,75,62,71,13,3,0
Hardcover,32,2001,3.8,223,61,72,75,14,1,0
Hardcover,36,1999,4,223,79,75,59,10,0,0
Paperback,48,1996,4.359999999999999,223,117,79,19,7,1,1
Hardcover,32,1994,4.22,223,110,67,33,11,2,1
Hardcover,32,1971,3.8499999999999996,223,75,74,47,20,7,0
Hardcover,32,2007,3.69,223,43,85,80,13,2,0
Hardcover,40,2010,3.75,222,52,79,74,17,0,0
Hardcover,40,2002,4.01,222,75,87,49,10,1,1
Hardcover,125,2001,4.14,222,77,104,35,6,0,1
Hardcover,136,2011,4.359999999999999,222,124,68,19,9,2,1
Hardcover,32,2004,4.41,222,135,56,22,6,3,1
Hardcover,32,2017,4.1499999999999995,221,99,64,52,5,1,1
Hardcover,32,2006,3.8499999999999996,221,56,88,66,10,1,0
Board Book,26,2001,4.38,221,133,46,36,4,2,1
Paperback,40,1999,4,221,70,91,52,7,1,0
Paperback,32,1998,4.14,221,82,98,31,9,1,1
Board Book,20,2012,3.72,220,60,68,66,23,3,0
Hardcover,32,2005,3.8699999999999997,220,79,68,45,22,6,0
Paperback,48,2001,3.8,220,66,68,64,19,3,0
Paperback,32,1997,4.55,220,155,38,20,7,0,1
Hardcover,96,1997,4.2700000000000005,220,112,71,25,8,4,1
Hardcover,40,2016,3.72,219,41,99,61,13,5,0
Hardcover,32,2006,3.66,219,48,73,77,17,4,0
Hardcover,40,2011,3.92,218,69,88,39,19,3,0
Hardcover,32,2002,3.94,218,71,73,65,9,0,0
Board Book,12,1997,4.09,218,98,58,47,14,1,1
Board Book,24,2016,3.82,217,40,106,64,7,0,0
Hardcover,24,2010,3.58,217,52,52,86,23,4,0
Hardcover,32,2010,4.06,217,78,92,32,11,4,1
Board Book,32,2002,3.55,217,52,61,67,29,8,0
Hardcover,32,2015,3.82,217,40,106,64,7,0,0
Paperback,32,1986,4.08,217,91,71,39,13,3,1
Hardcover,32,2015,3.71,216,51,79,63,19,4,0
Hardcover,32,2013,3.54,216,40,65,86,22,3,0
Hardcover,32,2005,4.13,216,93,67,46,10,0,1
Paperback,32,1987,3.9299999999999997,215,70,76,56,9,4,0
Hardcover,272,2009,4.24,215,107,69,28,6,5,1
Paperback,32,2006,4.07,213,75,82,53,2,1,1
Paperback,32,1997,3.51,213,48,54,78,25,8,0
Paperback,48,1986,3.9099999999999997,213,77,62,54,17,3,0
Hardcover,157,1980,4.42,213,131,55,17,6,4,1
Hardcover,48,2011,4.01,212,65,94,46,5,2,1
Hardcover,218,2001,4.18,212,89,77,42,3,1,1
Paperback,40,2000,4.1499999999999995,212,90,75,38,7,2,1
Paperback,120,2003,4.24,211,102,68,34,4,3,1
Paperback,32,1998,4.41,211,120,65,21,3,2,1
Paperback,32,2003,3.94,210,80,70,37,14,9,0
Board Book,12,2010,3.8899999999999997,210,68,66,61,14,1,0
Paperback,224,1995,4.01,210,91,55,43,18,3,1
Paperback,96,2013,4.03,209,80,66,56,4,3,1
Hardcover,48,2011,3.74,209,50,76,62,20,1,0
Hardcover,144,2009,3.84,209,54,86,52,16,1,0
Hardcover,56,2003,3.72,208,57,64,64,17,6,0
Paperback,144,2015,4,207,87,57,45,13,5,0
Paperback,32,1993,3.96,207,68,79,46,12,2,0
Hardcover,46,2011,3.9099999999999997,205,61,81,49,12,2,0
Paperback,32,2001,4.07,205,79,70,47,9,0,1
Hardcover,40,2015,3.9099999999999997,204,53,92,49,7,3,0
Hardcover,64,2009,3.79,204,68,59,53,15,9,0
Hardcover,48,2008,4.28,204,91,84,25,4,0,1
Hardcover,64,1984,4.01,204,83,59,46,13,3,1
Hardcover,32,2014,3.53,203,32,74,71,21,5,0
Paperback,32,2004,4.01,203,69,82,37,15,0,1
Paperback,40,2001,4.18,203,96,62,34,7,4,1
Paperback,96,2001,3.9499999999999997,202,82,45,59,15,1,0
Hardcover,32,2019,3.9099999999999997,201,50,90,53,8,0,0
Hardcover,40,2018,4.23,201,74,102,23,1,1,1
Board Book,22,2011,4.28,201,107,53,31,10,0,1
Hardcover,48,2015,3.19,201,24,43,91,34,9,0
Hardcover,32,2012,4,201,65,77,55,3,1,0
Paperback,48,2003,3.82,201,52,78,57,11,3,0
Paperback,64,2011,3.64,200,64,46,54,26,10,0
Hardcover,32,2009,3.4099999999999997,200,27,59,86,24,4,0
Hardcover,32,1999,4.119999999999999,200,82,74,32,10,2,1
Paperback,184,1963,4.02,200,71,69,54,5,1,1
Paperback,32,2010,3.84,199,69,62,43,18,7,0
Hardcover,32,2009,4.17,199,92,58,40,8,1,1
Paperback,40,1993,3.9,199,58,76,54,9,2,0
Hardcover,24,2016,3.42,198,24,61,91,18,4,0
Hardcover,24,2004,3.56,198,33,64,83,17,1,0
Hardcover,32,2003,3.8,198,71,48,55,17,7,0
Hardcover,64,2003,4.07,197,90,55,35,10,7,1
Hardcover,28,2014,3.66,197,35,79,66,15,2,0
Hardcover,40,2013,4.34,197,96,74,24,3,0,1
Paperback,32,2008,4.119999999999999,197,93,53,39,6,6,1
Hardcover,32,1994,4.4,197,118,43,32,4,0,1
Hardcover,40,2019,3.7,196,31,94,54,15,2,0
Hardcover,64,1991,4.06,196,81,56,49,9,1,1
Hardcover,32,2011,4.1899999999999995,195,79,81,30,4,1,1
Hardcover,38,1980,4.35,195,109,52,29,4,1,1
Paperback,124,2013,3.9499999999999997,195,64,70,50,9,2,0
Hardcover,42,2012,3.96,195,68,67,47,11,2,0
Hardcover,32,2019,3.4,194,17,64,94,17,2,0
Hardcover,32,2016,3.67,194,38,73,66,15,2,0
Board Book,16,2009,4.39,194,106,61,23,4,0,1
Hardcover,32,2008,4.06,194,63,87,37,6,1,1
Paperback,32,1993,4.04,194,86,50,38,19,1,1
Paperback,32,1998,4.1,194,83,64,32,13,2,1
Hardcover,32,2016,3.58,193,25,78,76,11,3,0
Hardcover,40,2005,4.13,193,80,66,41,5,1,1
Paperback,32,2000,3.79,193,72,44,52,15,10,0
Paperback,321,2008,4.03,193,71,68,45,6,3,1
Hardcover,49,2001,4.03,193,63,85,35,8,2,1
Paperback,144,1999,3.8699999999999997,193,58,73,46,11,5,0
Board Book,14,2011,4.28,192,99,54,34,4,1,1
Paperback,40,1998,3.88,191,62,60,54,14,1,0
Hardcover,28,2010,4.33,191,99,61,27,3,1,1
Paperback,188,2007,3.98,191,81,47,47,11,5,0
Hardcover,48,2017,3.48,190,36,54,67,31,2,0
Hardcover,64,2016,4.01,190,64,70,50,6,0,1
Paperback,30,1999,4.18,190,90,55,36,7,2,1
Paperback,32,2001,4.34,190,103,58,21,7,1,1
Paperback,48,2004,4.35,189,99,66,18,3,3,1
Hardcover,32,2003,4.06,189,72,73,30,12,2,1
Hardcover,38,2013,3.8,188,57,57,56,15,3,0
Paperback,32,1997,4.03,187,66,73,39,6,3,1
Paperback,470,2014,3.8699999999999997,187,49,80,44,12,2,0
Paperback,104,2013,4.21,187,98,49,26,9,5,1
Hardcover,40,2015,3.66,186,34,69,71,10,2,0
Paperback,192,2013,3.58,186,44,49,67,23,3,0
Hardcover,32,2020,3.64,185,43,54,68,18,2,0
Hardcover,90,2018,3.2800000000000002,185,27,56,53,39,10,0
Hardcover,32,2005,3.96,185,62,65,48,9,1,0
Paperback,144,2009,3.61,185,40,62,58,20,5,0
Paperback,32,1987,3.96,185,69,55,47,12,2,0
Hardcover,32,2014,4,184,63,75,33,9,4,0
Hardcover,32,2011,3.82,184,50,69,48,15,2,0
Hardcover,32,2010,3.67,184,38,66,61,19,0,0
Hardcover,64,2004,3.92,184,67,53,50,11,3,0
Hardcover,28,2002,4.13,184,73,66,41,3,1,1
Paperback,32,1991,3.98,184,62,68,45,6,3,0
Hardcover,32,2012,4.1,183,66,72,42,3,0,1
Hardcover,40,2001,3.9499999999999997,183,58,68,48,7,2,0
Paperback,40,1997,4.159999999999999,183,71,75,34,2,1,1
Hardcover,32,2013,3.8299999999999996,183,42,70,68,3,0,0
Hardcover,328,2013,4.5,182,122,41,12,2,5,1
Hardcover,32,2000,3.4499999999999997,182,38,38,78,24,4,0
Hardcover,56,2001,3.9,181,58,58,55,9,1,0
Hardcover,56,2016,3.56,181,29,65,68,16,3,0
Hardcover,32,2016,3.2800000000000002,181,18,47,90,20,6,0
Paperback,64,1996,3.73,181,43,65,57,13,3,0
Paperback,59,1988,4.4,181,98,57,26,0,0,1
Hardcover,32,2014,3.44,180,19,57,91,10,3,0
Hardcover,20,2013,4.3,180,82,74,21,2,1,1
Paperback,32,2006,3.94,179,48,79,45,7,0,0
Paperback,40,2003,3.84,179,50,66,50,11,2,0
Hardcover,48,2011,4.41,179,89,75,15,0,0,1
Hardcover,32,2014,3.32,178,22,50,74,27,5,0
Hardcover,32,1998,4.1499999999999995,178,76,59,36,7,0,1
Paperback,32,1995,4.109999999999999,178,75,56,39,7,1,1
Paperback,40,1984,3.98,177,62,58,48,9,0,0
Paperback,32,1993,4.39,176,106,38,26,6,0,1
Hardcover,40,1988,4.319999999999999,176,97,44,29,6,0,1
Hardcover,32,2010,3.53,175,33,50,71,19,2,0
Paperback,128,2013,3.9299999999999997,175,62,58,40,11,4,0
Paperback,32,2001,3.9099999999999997,175,55,61,49,9,1,0
Hardcover,40,2013,3.8899999999999997,174,46,75,41,12,0,0
Hardcover,40,2008,3.9499999999999997,174,39,89,44,2,0,0
Hardcover,96,2005,4.25,174,92,44,28,9,1,1
Hardcover,32,2019,4.46,173,100,54,17,2,0,1
Board Book,16,2007,3.8099999999999996,173,46,60,55,12,0,0
Hardcover,32,2004,4.1,173,61,71,39,2,0,1
